Product,Purchases,"Weight (g)","Average Delivery Time (Days)","Size (cm3)"
985c412b0ac92ed9d8a76bbeab6d44eb,15,1800,11,5712
985d0e44eb77bf7ea235ed88dbec3936,2,3900,11,24500
985fb72c3a110e7e966f5b7677dc1322,1,625,6,2640
98600823ba81f3ba76386dac7c31ee06,3,125,24,5760
98613092c09065649a714a888cfeb29a,2,650,11,2560
98615693c104cb69e8746bdbad198317,7,300,10,456
9865c67a74684715521d1e70226cce0b,1,290,1,3211
9867ef342d95bb4f9b6ebf39bad864f7,2,317,9,12600
986870b9985d95ef6205bae1953a61a5,1,300,8,9600
986af931e7ce399914deaa43d224b124,1,300,1,4800
986b5076dbde32c7078395545cf40657,1,1900,10,40500
986c47683f9e701e110a0cc525dfac87,3,490,10,2805
986d0d7a45258d4b8be60463fcff39f6,1,8050,11,48000
98712b7f46e0fe4f4da2f7df1b9231a7,10,350,9,7168
98726ea9354f3bcf072e3a03dc5e5503,3,7675,14,19712
9879169b145e0626f5e30e5b5ef9f938,2,300,15,18000
987a74846f2e12df204ceae9e59953fc,1,8675,0,73950
987ae6d6e94a608f9ea32bc82a649470,1,550,7,4320
988117394d514cb9fb1b367714159a67,1,3500,9,5313
988a221d27cc482916fd66cd3662ed69,3,633,13,4160
988b2a648a563f61225c02b494487eab,1,1900,19,21312
9892435c317b92530812ef9fe68cffc6,1,200,28,352
98935aea5a6ca26c5d8cd205a97c98d1,2,1550,11,31616
989caa6177866c67ca1935b442479111,1,300,13,1280
989fd236458b9c0410bc6e1cf23cde4d,1,1700,12,53950
98a20ac6ef3939598c38b1eb54fe1cae,2,150,10,5967
98a41cb9d66e8b7691f17dd7ebdfcd7a,1,600,3,2112
98a4301b1aacd45984603af55b7a1de4,11,700,7,2560
98a5e061c4731a1d4eba3e6f4b6d9b93,1,5700,25,22880
98a8c2fa16d7239c606640f5555768e4,30,8325,13,19866
98a940d42d3ac029e40441023676ddfe,4,483,10,5796
98aaaedf37ab737ac27a285b011f42cb,3,7125,7,5103
98abb12338c3652fceb5a9a5e06c7f2b,1,4200,7,14476
98ad6d0d02b4ee890e2a5e322ae6b028,1,200,13,6480
98ae511715bfce7d97ef0ff1859ad05f,4,5600,20,3762
98ae5b3166d58f0055db5dc330ff1914,2,4000,10,20339
98b22c1129886cbd7fcae69d1c93e442,20,1350,10,3080
98b60cfeeb9f910672c471ffc94541c2,2,2100,20,25872
98ba4d6506268560a9b0a03b6ae02636,1,2700,25,31654
98bf9f3941be6afbca9ea37f8eb0c466,1,1400,32,7040
98c0c93d863d3da23549a04d45033e06,1,17950,25,87808
98c2f7da94217786e372e7d85462c354,6,2700,5,6600
98c99bc0b3ee623212b9fbcaba10740a,1,1800,10,42000
98cd3776d33bddd0ebf8ad8b4732d1b4,4,1200,13,18496
98d0e0ca6213edc063889593a2475e36,1,13825,14,120050
98d472f20cae77b0c09f282210da5082,1,200,14,2640
98d4d94ea54992a98bbfefe75e7561d3,1,300,6,4560
98de98bcd25120495ad55c516a11a531,1,1400,7,50000
98e0291e1b138b5b5384f44fd7a2d149,1,400,9,3696
98e06076f757bc9d675b9f39b9672be9,1,100,15,1232
98e5d3ce2fa01b7829c3e1b1ae40646a,2,150,11,4608
98e91d0f32954dcd8505875bb2b42cdb,17,1132,10,25740
98ec655119c24de03b804696821f3955,19,200,12,12000
98f0299580af2f970c0297c4610292ed,3,592,10,7560
98f129cbe241892b96fca3363f2caed4,2,300,10,2023
98f34b46fd3c8edec3b0e453e0095e77,1,150,10,352
98f45ca7c8c275409c14c93996fdeb07,1,10200,3,44100
98f867248b7d5c7262dea39dfe1d74bb,2,10900,4,57190
98fa242dbcad30eeec98b1187ef08db3,2,200,7,4096
98fb14af0b841908695e1e8b4db1f4f9,1,1500,15,15840
98fdc6ec1dba6a058adc43e511493898,5,300,10,5967
98fe8fcab3c57495e05a61bf5946f2a0,2,1200,16,2520
990166f4c0d91a6cb92663b4d190ad1e,1,9300,12,55738
99025f5f3c5b28d7598894c93f120308,1,3800,8,7020
990776b3e410ccb3cc725fddb0d20db9,1,550,17,10500
990a2a3f3eb2d34d94b735af4a339f16,1,1375,12,5152
990ddab43ee46a1a76436796f92470d4,8,573,13,5005
990ecadcf56234a68b3a0af8d01c0d8a,2,100,5,4500
99102d064da32428d01b71bd302880da,1,450,14,2496
9914c493622d54a4297b480620db7cd7,1,5903,33,38874
991669e10bb13b3502329f768c98c7e6,1,300,16,1620
9917cf3117ebf28ffa2264443c7c6a55,1,800,4,9280
991b1552415b78c23b466a622ce28c9d,2,566,7,12876
991bc1085efee49ba6cd9f3f17efabb8,1,1683,16,28560
991d9793febfe022d5db970595a99008,4,100,4,3600
991dc21288b4d582f86f85f7af02aba5,1,800,10,3125
991e90b036a1162adf21d4227b751365,2,200,17,1872
992197904e1d4f0bf3994652373188e4,12,1100,11,8064
99261353f5a1325e45c9f6e6c81ca0f3,1,100,20,1632
9927048351cd36357bd4227c238f478b,1,150,7,1584
992b493206080e0ded9bf933ae5da6d3,1,450,4,1776
992d4afe3fb8536bd1d71e3f1087b004,1,425,22,3024
99306a16cc05ea73566ac3a2d92122ce,1,300,4,3536
993ac19aa975075775c16ba15426f8be,1,9600,14,50388
993dda4a23beb110830cd8d181abe310,1,350,7,7865
99407e203910716731e1644a5a0bccd5,1,2000,4,2560
99444c1e11fc38755dae86f5c67d3d1a,7,900,11,11286
994ab76f0da3349fffcfe5d598e9babb,19,150,20,640
994dfe832d5ef3a6f8cee4273f91c1e3,1,333,23,1944
994e65eb77f3501f497e7fd860b0ea9e,2,1000,12,6468
994f625d5c932719310d0a2f43acc714,1,280,14,1568
99521d67b22efb57979c6bf0c577a7a4,1,600,20,3600
99563e23b641c8a43e04e528c10002e9,3,150,4,990
9957ffc65a8cdbdc39584b7fc0b42aae,1,1600,18,32000
9959d419a0794c6464cd18c2d6dd23fe,3,650,9,4913
995a6110a2705a9401669fb4cf939241,2,12700,11,75600
995f41643437250fce96885e56dd05d3,6,150,9,3000
9967480e361da5934ffcd551eb6fcdec,1,3000,11,8349
99677dee227bf43413b320b5add01fca,1,200,12,880
9969f7caa71f4ddb8127440e8d5890e8,1,4000,12,10000
996ae0a67e63b78b427a1f8d07543e86,3,1500,10,11232
996ccd494480f1ea4840f6099dba48dd,1,250,7,5304
996eb2b25eaeb6c3435aff3ccd3fd3f7,1,2400,13,4096
99827651c1fea2d9068fbc77cd96a43f,1,1300,13,30625
99827f2c0b207eb18cf3d5f57a1390f6,1,567,6,1989
9988437646bfc0cbe0f97d4451cb08fc,1,300,12,5967
9988abe0755ff16f74152f3e6b83626a,1,800,7,8700
99993da1a1a645e779c9b8ab09b09f30,1,7575,8,19712
999a19b6168bea2f4575a3011e84a687,1,1500,8,9990
999ad46c08ea9b778cefc75048156f30,2,1700,26,8184
99a0e0cc451b1508edc91dd621c2f66a,1,4400,10,14664
99a227ce7657e0627fae79ca776081c3,6,5300,14,31500
99a31da32285762c037b6d6bbdb0ed42,1,550,4,6318
99a4788cb24856965c36a24e339b6058,477,1383,13,20000
99a4ae1a9ff32f696460a9295533d2e2,1,550,15,20250
99a9a8fc2d8c8a57d46b5a50536f544b,2,800,20,13824
99a9f319eaf0e11751538c624383f907,1,200,6,1584
99aa268744e2967e0ed6d3b22a38eff2,8,750,14,9912
99ab9c8051f0c77d025711fec98514e2,1,550,10,19125
99ad29366bb604be21e29faa41057d34,1,800,6,10416
99b4596b82b6f75d453160c9c75e01f4,3,1550,8,7038
99b5252f661c113b53ca9fbaae9dd3fd,1,350,11,6400
99b7af24fd7be364e3621b9e751b048e,2,2500,12,27370
99b8434f4c3653db7005539f4eb581bb,1,150,14,3388
99b89f140f651db441848081814dd1a1,11,1000,8,12600
99ba5fbf3ae895fe3a9289acd0a5eb91,6,150,10,1904
99bec487c37782c9e5e20d455970f5f2,1,750,12,2800
99c190bbe6f8ddee448a3756e2360601,1,4600,11,12496
99c22bb8e56dda8aa0e021be31e8663d,2,4425,3,33852
99c86b937a9cbafc91d89bef3f5b7747,2,4575,7,8610
99c88c191bbed92f5be4ca3b00eb1a42,2,450,10,2560
99c97d191bcc87e072acc4521bce44d4,8,7350,9,18480
99cf040981f9215bd37759463a211f34,1,533,7,6300
99d1f27bf9ea0392ab69d0203c6efdc4,1,150,15,3840
99d2542c137ffd3cea8e2867d95546c4,1,1050,8,15625
99d44aea5e49748da9f941f1f35d1cf4,1,250,11,1872
99d48e31cb95ab20a319faea37066bf0,5,350,15,2415
99d649a55b3bbffa301adbe2e0661d41,1,150,2,1496
99d78b96be1452047a05d7e66bad134d,2,1850,8,17600
99de5bb76bad02d0f39306af0436bcfd,1,800,11,3500
99df082a12d86610e2f2d9505ccf852b,1,75,5,4096
99df954d850e77181a52864913d48147,1,2250,20,22050
99e022fa8fd0641f13dea6d16ef46afc,1,16900,31,39216
99e28f7c171b6945dc991d1178ffedfe,2,14000,14,52272
99e365fea0b15ee63272ff391fdde785,6,550,13,2560
99e51ed7faea9cbf65fc7bb4ea396cd0,1,2600,8,40404
99e57d3d6efd7ba6f8eaf59bf456179e,1,900,6,11466
99e5bb4c663a917790930e48d65a8087,1,153,11,2805
99e6f14f74a00605ad9cfe8c4bb29385,1,300,18,1080
99e71b776debf2f01a69dce207e3e4f8,4,250,5,1760
99f5b2240b82bf9387e5cf2fc0335b08,22,160,14,2926
99f84efaad4ec3bc71502bb7e6d8f8e8,3,8250,6,47040
99f8a7e47970133c14b3d79c27d921c8,3,1600,8,49500
99fb0293e181af6a2b692fef4ddac420,2,100,13,3600
99ff40856c47a638df807c0a144470cc,1,30000,10,288000
9a00058f48982cd587fccba20c2bdaf7,4,600,16,3770
9a0620ddaf3055b7e588e936e036a529,13,1600,15,7616
9a07babc9b1d5d84b1e2422f8b55fd42,1,475,31,5408
9a1671211dbf49fd18dd1bd16cff632d,2,400,11,3888
9a19dd63632e958f42a66a46afc0f05d,1,150,9,3300
9a1a6710ea1fc304f6ab28a27e1ac182,1,2000,3,31616
9a1b7847e343ede3e33f96df14fedcc8,1,1700,23,35000
9a21b1152363a1bae31bf0165127b067,2,250,14,5967
9a24a6e49842bf0d95c661b7ea0315dc,3,1080,19,17664
9a2659459e90b81f2894abe1c615597e,2,200,10,27000
9a290f7a53618827319b1a927f1a62b4,1,6325,12,39200
9a2e821cfc513051382e27606ab3325c,10,6000,18,34800
9a2f52e60b6419803680132ad69a3ca8,1,50,13,576
9a32fb6f525729129e08953ed6cfd069,1,500,11,3380
9a36490ba1644f33c51f6801ea67b0ae,1,500,16,1750
9a382deec088553d7695394b64c09086,1,16100,24,1848
9a3a44b7cc16f2592b2110e4205edf97,3,550,11,7072
9a3a682d9257657cf55214a390ecbf3c,1,500,14,4500
9a3ba846b3c74a316408ccf07a40374b,1,505,15,2926
9a3ca83ba9d170d692b42098fff5b7ae,1,6700,6,75000
9a3d13559997d2639ebd02e75913b799,1,233,13,4032
9a442e31dcb07042eca00d73c1933880,5,350,12,352
9a469eaf45dfbc43d39ba1977a3c07af,5,700,11,4800
9a46ea3c561cf8075d59a39256461e73,1,100,4,1875
9a4b403e612ff2c3b4867b318bb65d56,10,700,11,4576
9a53219f889aa616af7f732ed9aa3fad,2,3150,15,22050
9a55374d155f754b8e04eea54625b358,1,750,16,2574
9a5c3baf8fc729c7332a1523d0f4cbd1,1,5975,12,20808
9a5d5bbdc73537a9524d36918db668e4,1,150,7,2058
9a63d4ef456702710823c21b8cca0332,10,200,15,1056
9a63fa9eca94ee429d997471304cb60c,2,400,9,5632
9a64551b89ff695cc7dbf380ec7eb9a8,1,1200,13,23166
9a694e995885a3cc32d450605a1e5abd,1,8000,11,43200
9a6c2e91127b124802b1c0474cd6a6ad,1,500,13,4116
9a7c0784b8058269d176b3089c946ed0,9,900,12,2560
9a7c6041fa9592d9d9ef6cfe62a71f8c,2,1400,22,5103
9a7ee66bbed1b9fa5e3341882c6d74b3,1,1000,11,16800
9a803c36a15de3fd981f42c0e4cabdea,6,2693,14,21112
9a81ff03e62cb56207c77fc1e718a4c4,2,1150,6,7650
9a8200a7f3448bfb18683080c03b54b1,1,2000,19,17136
9a82e75bdd4dc1b60ae5fbf466b16bb5,1,167,6,2816
9a858b9c47bfc94a3b1548364f9324ac,1,200,12,1232
9a89064fd209d1c1661271942a65099f,3,2900,7,28000
9a8aca8148bad37bbe7baf1f0564472d,1,2800,5,18620
9a9469abcf027566dce48059c28ea832,1,1300,14,5832
9a9524293520e3c3f20be70334f63525,2,150,16,952
9a98180ffbd0765e89f11cc8dd2385f4,7,1500,12,7448
9a99bb9931fce41bda596488d0653c39,11,2050,12,15312
9a9a9db03d984059e843b4f3cb5688d0,1,1400,26,13209
9aa7ddfe6525f9fa77ace664d52ee791,2,500,11,5632
9aaa1a6ffcb1d4a15ae80b602b8def1f,1,2000,33,23625
9aac694a7dea5e7fe19c5c65ecd0058e,1,200,25,10560
9ab61676eb915c81c3c893adca21364c,5,650,17,30000
9ab67e72832283a835980e86910ecf73,2,1150,6,27869
9ab817d90bc61ed772ffea01b4cdcdb6,5,450,16,2880
9ab9b4cd7716f676ce8417012a107119,1,650,6,1848
9abc4291d7bc21602d442fbfcef85b15,1,275,3,18860
9abef3ac1829af69f004c3dcbba958d9,3,2200,10,8000
9ac3471b9357338ea8054108a00389e3,7,150,11,4913
9ac3f8f66132539cb797c44296f1fa27,2,2000,15,17400
9ac56c8e557ff9cf308163daeda7b26b,3,867,14,4046
9ad35a49eb5a417d1554e1c23f8200e4,4,250,16,10000
9ad4fb75641c9a71f995a06d0386a6f9,1,4150,4,40500
9ad75bd7267e5c724cb42c71ac56ca72,40,1225,23,19950
9ad9c8e392ba2c6930a3dd1db3c09ea9,2,150,9,352
9adebd80969a5b8ec766fd02afffec2e,1,2150,32,18447
9adf1fe77e9fd5f8d3ade939b291029c,6,200,18,5832
9ae144079d83bd6ffb2d30284c7c518c,1,500,8,4560
9ae1607198ba0a8336e966249f53b5ec,1,467,25,1760
9ae313787aac6da72ff95077f3465ea7,1,6600,8,32000
9ae3dacfd2327107a1e28274fac25a4e,1,1900,16,14976
9ae571ce02784cd1dd2e3923fa636058,2,18200,20,4180
9ae64e1163bf254bad20d5155cffb99d,13,8000,8,57750
9aed412277ca4485a7bf6e0c53e65786,2,100,37,800
9aedf557945e816d48539ee56293f860,5,2400,16,19344
9af1e4e7176c0444995f217a1bfe7f1e,2,1200,13,8866
9af30b38efe5ca2a1a97330e77400717,1,700,15,4488
9af4d74cc1b1181f4f35d4286c27bbcd,1,100,13,2128
9af62fae6f9a2b963c40a81d29d02ab3,1,800,8,4913
9af675a3fdeff7a4d141e18feaed4375,1,117,7,880
9af7b4a3262141c12ba9bd489a8573c7,14,700,8,2240
9af9da5cd0200f1ebd194aead2184c66,1,2950,8,16896
9af9fb5e25c1c09f035e01b7936f6c6e,5,650,10,3150
9b00d5e140d71a265c6be7d132b32cd2,3,400,22,21560
9b02b650be0a39d8590be7d35be443f9,1,1200,9,7500
9b056287fe05c2dfb1394ff376621eca,2,800,7,6720
9b07e5a3113ca2345341e0cda29e4eb7,3,12500,10,44064
9b08a09bf2fd9731cfca8cb3db24457c,3,150,11,1920
9b0ad21bbd4384f9ebc28a688e1e81cd,9,150,9,3840
9b12973a6fe0b5a803acfe1cbb7dd425,1,200,6,880
9b1430fd2db68dd26abc986921680143,3,350,9,600
9b1689a9d895d266ce7134329b4e905c,1,2600,3,21120
9b191ab94826390cd135c837fb7bc881,2,2700,21,18000
9b1c33398191d2026558e5d3940a0d8b,1,1500,27,8712
9b1de4de04403b36408237b1cb77efbb,2,250,10,1936
9b1e33523029f6bde0a3fbe99d793cf4,1,83,4,3520
9b20cbe99cd2a76d917fd7c13cc75384,3,100,21,6400
9b22f7b1cdb025c57df28403bc48edce,1,183,8,5814
9b239ddc71920a6c762514e65bd0b810,1,50,21,4807
9b2b4b4fb7f956d73db1052f952e14f8,1,6050,3,36288
9b2c558d8722ce82e6cae7ac037c2ad8,4,517,16,11109
9b2db9ec16a8a51549f32462bf973523,5,3110,9,34056
9b393d3360316521a943267765a47fbf,1,300,22,3332
9b3d7d1f427df3cf9a6e4fa9a3cba6f9,1,200,8,880
9b447644d291396340ea3641fc70d132,3,900,29,2750
9b462e55a70e01cfd3f9686d12e11f09,5,200,8,4080
9b4ebcd616b0a2f755a3f61f63cac3c7,1,1500,10,40000
9b5020f2bc3043b993be2559c465e380,4,450,13,5400
9b51d10170f788eda1e19bd4e8d2d06e,1,700,11,4807
9b51d6648b91fc80caff5184f2a4e24a,1,1150,5,12000
9b56346f1622f67c67fce4e6783b5be2,1,2950,7,8349
9b5a5d9bb3fee413357c176ff3817567,3,300,6,1936
9b5ac73a8525e3eb6e33e1272d62bea2,1,422,8,2205
9b5db368c0daee4e693aa981f17d0010,3,400,14,2312
9b65ba680d68ae7e44234b79cb7ca584,3,550,15,352
9b6b39ca91a2f27743f6e4ff7b1a65ad,2,2733,25,36960
9b6ee5c8c553ff804dc0b0c2d06baa49,5,283,8,1638
9b75f322a00c894b1c6eb124251bd2c8,1,825,9,5460
9b762d5493c778a34af75c9270328fcf,1,400,8,5184
9b76503b35ee45adf532e291d5c7de0d,1,2200,7,39375
9b77a0a174a0b29b5720de6cfcc17ba9,6,200,12,2378
9b7852df1a77c9a80cf5151803db4282,2,1250,5,13824
9b79fa6654cc0c0440fa9a1f52d2f248,2,600,36,2394
9b83697904aaffc71f44ffe33b3c69be,1,900,4,7488
9b88165228ce22d96f9e9275c59783d6,1,900,14,6045
9b887ea9c5de0f08367e5bd0e48a4c0f,1,680,6,20416
9b8bc17a236d09185c2101d0a02f8487,6,1250,10,11408
9b8fae0d687fadb80a75aef40ea60fc2,1,400,6,3456
9b90cdb2d9223fc2e400fcdda43bdd48,1,5475,5,23232
9ba0a80d7ee6698a4ff8af48e37ddcbb,3,400,14,9000
9ba7a2e6df6dbaa83fe78f9b4ea0b3fa,1,2350,10,28288
9ba9e0b736763a4badc2d630822c0a1c,2,30000,31,216000
9baa9ef12ae5a0abd8b741d7ab5bf32d,3,400,13,6426
9bb2d066e4b33b624cbdfec7d50b3dcb,15,900,12,11362
9bb64a6bd98df95fcfad9599bfdd1cdf,2,850,13,7776
9bb8ca338e5588c361e34eae02e8fad6,37,431,15,4845
9bbb425c18528ece663ef2a6ac0096d2,1,500,34,7056
9bbd350bf9e9d00628872c869354b3be,1,204,4,5168
9bbe6c774ab3a4f9c5a0385e78c9641c,2,900,14,20010
9bc0b0cf5d074be7d532d216a92ec874,3,30000,12,190440
9bc39c44d241610638729a32026eb37a,2,6300,8,53360
9bc5cc0e165e23d3f4824e7b02fb16e3,1,1150,13,14210
9bc7d25a36d620cf449cfdebe3de132f,9,500,10,2800
9bd01dd31e915573f3ab0bb9a6d7e113,2,1250,42,7225
9bd17c3e3b0cbbb8c17af66a7079407b,1,250,3,7168
9bd556e1c4a7917679b89ec2075e9cba,1,2700,15,15840
9bd5c7549aa6419f890cd8301f8faf53,1,621,11,8432
9bd6de7d37cef435aacc25680a69db61,1,8400,8,32890
9bd95a318698048f58eb1799aaeecd12,1,291,10,2520
9bda16ddb772f99c95a69cfd874de990,1,2900,8,18000
9bdb80cc5cad441e3818ce85c23ba172,3,1350,16,18000
9bdc5ff7cc2ec4a654f101b764b293c1,1,1975,12,9996
9bde344a67494559d37249506076d638,2,900,12,31500
9beabf555d105ca84a74570e39e64852,4,300,8,2560
9bebdd5c142f3d0052c0377cc80b9385,2,1500,12,10200
9befce53daaaaab36a5947f3cd80f42d,1,10150,11,8000
9bf39940ea9c92c0036e06c6cd577cbd,2,2450,13,15488
9bf55e9d85e0b309f79e92927449d211,6,100,21,4500
9bf9c88e31e33139f919bb013cb3fb7f,1,3800,12,23625
9bfc55df037ce3ac01bfd84781adf7e5,16,530,14,3990
9bfc587761f18460f4b443495f3588b4,1,4200,16,56000
9c01566eb81b90cf2c8014cb71e35f93,1,525,5,5600
9c020bc35e62119e84cbecb9d92646f0,1,200,14,3328
9c04b0496b6216fd87416d7fb07b4330,1,600,6,3380
9c064667d9ec4411a799e80642919849,1,504,8,5082
9c0d8d05fcd611d2273338e7fe0d8085,1,300,4,5500
9c1acc2ea8ce833bd5ef42aff75cfb24,2,600,25,352
9c1e194db1d35a79d962ea610bfe0868,1,83,5,1768
9c1e3896aec5f6c59577d451ea3bb4c6,1,425,6,7168
9c1f0d2a5ac55e11b4b90416a5b34223,1,1500,12,18375
9c268694cc413affbf3c27d05ef796d1,1,200,8,3135
9c313adb4b38a55b092f53f83f78be9e,1,500,3,1536
9c338bc8b9621f8401b46dbd8392ffbb,1,12800,21,67599
9c3ea852d17b33b64cca327b892d8972,2,725,8,4485
9c3eb520c98b5461454930ccc3c5be7b,2,2710,13,66880
9c47a6decf56cc98020990e11f733ccd,1,10500,5,14664
9c48f48fd32ee1915d62d3670e2d1ba9,5,400,13,12000
9c4a4597e2a9508d9e9f329fb27650b8,1,600,29,2430
9c4c75ab1ce7a32a6dab72d863cad23d,1,1200,6,6000
9c4ee35acd7dd98647f7564a6c935f3f,2,400,5,5832
9c522bd0c17e3f233d657b8faec798b6,2,2050,12,22500
9c54fc6d530332481d147e58ed7d3eb5,1,500,12,4096
9c5568dc227ccef3089ef6c37082a464,1,767,9,1344
9c569d07db7673210c0f0ceec6797654,1,783,14,14364
9c5cec867c62c0ec4674b002eb1c3e0c,10,15875,9,79488
9c5eb07abad39517f560d32066739b5d,6,371,13,3468
9c60e93e03989cf6e4a7da214723920d,4,3675,19,19980
9c62adfd2a4126042e0410e01a0f1630,1,2550,31,22050
9c64cafd9a39441e353cbb545ebb68b6,2,1900,18,27000
9c66292a0367d1a85842e4b302acca69,2,500,13,2880
9c6704903ee7bc2b10029e64f76d749b,1,500,7,1750
9c6c775832b5204b41694fcf8ca60aae,4,200,7,1408
9c6d5d4aaea6884ee19112567691a1da,2,1575,4,6930
9c6db8c47fae241469bec6c43c674bce,3,6965,11,49248
9c711b24a6ec15a6cf438a0fa80d25d1,1,850,23,24276
9c74c26ab807a4a6a5c1dd3c0a112d76,1,500,20,4000
9c7a34846a13f5d0a066eb6af9ecbd87,3,900,26,1725
9c7bdf67b06b419aefb93cfdfc96c55d,10,476,12,3332
9c7c72948a0e56fdaa07985b71dffe18,6,150,12,864
9c7da616e5b3dd8100858b72e883b7a8,3,300,15,13600
9c7dc7b21d811c74d038e40a5c13fce4,1,200,39,560
9c7ed530c8d9880f978748600f319c0c,1,1200,19,8364
9c7f6d8c7ecb53b1ded940560fad344a,1,50,12,600
9c80faf015584ca6ea94e6d59148c4a8,2,11200,10,63000
9c8175269cef413a4b94529295cc1991,2,394,10,5712
9c8a36f4987914487728d62b2ba087b9,2,650,7,1428
9c8c60eaae5f2f6bcb59a42e314cb400,5,900,1,7744
9c8d6227bbe62913ca96217005540fda,6,500,8,10000
9c985e2ff7b419faca8c549f4b1673c2,1,500,14,17640
9c98b59719a74f32903537bc5c9262ce,1,2850,5,31616
9ca3b0037aaf1552f3d9d29dc471e0d1,2,9300,71,40000
9cafcacd991a72be85d1970013b8204e,1,850,19,26880
9cb2acda8c8e56e0519fa6c974c1dc4b,3,650,13,13500
9cb3c4a5a0a1c8536b2651af5f73e403,3,700,10,600
9cb67ae6cec5627ef21cbadcdb357054,8,350,12,2652
9cb854ba582f5a6b7832b86553c0b8ab,3,250,11,2856
9cbc5b5d801f57920de0de5ba58328b1,2,450,10,16000
9cbe4a1fd4db99c14512e9b2ff033ec4,12,500,14,4800
9cbec25d85737b76d6903fff22c80dbe,1,700,9,8000
9cc0259ca653fa86df45978b3791b155,2,6300,23,60000
9cc1e6413c1f91931ffbf5ddd308ee13,1,1350,5,7429
9cc29fd22ea5b1a3e7f95ba41ae039c5,1,700,15,24000
9cc4f78d8deda3da85bfd76aea339cbd,1,2900,8,23625
9cc68866bc5d718be3ed87d84e92cc87,1,21100,10,137144
9cc8a90a8f8b6a7b56a486b612b40efa,4,1225,7,25872
9ccf0137597c7461ba6c1d306a13f7ac,1,100,26,352
9cd17b1cc8db0de6b175f213e9054c01,4,2416,8,20608
9cd247c427356957dc2478f5691192c5,1,750,9,6480
9cd2db58a42140c6e5dbb6ddd5c367d7,1,200,8,1584
9cd4e242b488f919520445a0623cc055,1,1800,4,19250
9cd79ac3aef250c2bdb124ba243ec5bf,2,200,7,2816
9cde4f61e193a94c1759e5260804008c,3,413,5,2856
9ce4c5138d5ce3953e04730a3791b41c,1,2400,42,8712
9ce6c37f9df63de67692c3f7d4d209f1,1,1100,5,8866
9ce90721c582bede1c152150a883b801,2,300,27,8000
9ceac7c9fb2a8689bdba0978375b86ed,1,550,10,2560
9cec1c525c7f0c91eb24c74d790d59ef,3,8750,7,32000
9cef9507ca068525d2ff2fadf077e5c5,1,500,20,1936
9cf421049bcfaf6983bf0dfb40831a03,1,600,8,3000
9cf46f1d4af935182cc2fa4690a77a00,2,200,26,2704
9cf9eb93f5d26169e4ced03e1ae55697,1,100,1,1536
9cfb1c6f5894c219e96a6ff54ba62cc8,1,200,10,1170
9cfb6da38dab3ad1f5e8cf3189ab6ae1,2,700,17,13600
9cfc534e612cd634ccf02aeb68583094,4,1733,11,8778
9cfca0dc6dd43d12b7de84a5e1e0a429,1,750,13,3159
9cfd1f36525a6b46d3e0b7f1e153fa4f,1,450,12,13200
9cfe1073092d13dbee42c8348924c118,2,300,12,11466
9d014ce7c9f42f5d675f893d6abf1339,1,5125,48,33728
9d014dd97b32b1631dbbf5b35c4c36a1,1,2900,9,6804
9d04b62c69bd020f5b68d1f887b7c930,2,100,13,3705
9d0aa87e8df1bdbe0f79353520a2d538,7,550,10,4032
9d0e471ed428c6b5c87c055d434b0cd6,1,150,6,1584
9d118acd4827f1c7eda7db5b70aa6116,1,300,17,4608
9d12e90dff96cfce78ad02405d6467f4,1,800,32,3840
9d1893083966b9c51109f0dc6ab0b0d9,1,1000,10,5120
9d1b18c0f7c3a2519bac1d098f945278,1,1200,29,8008
9d1dc59b23fe43e3808d874e78a5cfee,1,1800,32,34800
9d274c8de79fabb3f4c65b64b9feb02c,2,7800,8,21000
9d29a021677d35a6b84c543bbdbcf120,1,800,8,3168
9d2aec014bec7cd8ece6fbf4e6709326,1,900,12,2400
9d2ff462feaaf88912539b8647e17ab4,1,813,15,8192
9d308481c717341c98ade1c35baee01c,1,417,3,2288
9d32095f76b97762307e86cfc18dd7a0,18,400,13,4275
9d364fec2ac9a80f64bae58b5c034832,2,4900,14,32400
9d374944ce89ce9afd8c8f79fb7f3bc9,6,400,10,1024
9d38213b04fd8eb9a773f9b2b88ffd0d,3,300,18,850
9d395a6bc9dbad2dfe60c8c92d8df397,15,850,17,8349
9d3a38202f455fd1c45c8f4929bb373c,1,2750,29,2496
9d3b6b0d02e4aded7c5a803aaa8ea443,1,750,21,26880
9d3bc872d8bb405d3cd5e7a8deaf4fa9,1,250,10,2640
9d3df566a74fbf502fb8badaa5044e74,2,1350,6,13568
9d40080a29872ddbfe64f036de4ccdd1,1,1350,7,18240
9d46bfe46a9812f451dfbd861f711759,2,450,9,2944
9d47dddcc5eb825534e212b1b927385f,1,800,4,8400
9d489ab920498d03a7eb2c70866e5982,1,200,13,560
9d4907a98d11d8b3254b9997e36e2a32,1,200,5,4096
9d49ed52b4ab22845825384114799748,1,225,14,1936
9d4ba0f6da482eab474c47de79c2afcc,1,1700,6,7452
9d4db3c01961c5e9d8a50e1c0b1fa2d1,1,1000,8,9251
9d51d411e0141d07a1ba31dc732b1b60,2,750,6,5278
9d5aabe3e3265ed911b2a85d14474635,3,1075,9,10051
9d5cb049d3a927647b8c105a67bce2ef,1,50,5,8000
9d6332c3e975253362b8cfbbd71f5a25,2,350,17,2560
9d641daeb448e6a915e1f81234d4cd33,1,350,6,4116
